,id,article,sku,name,barcode,barcodes,category_id,description_category_id,type_id,primary_image,images,created_at,visible,is_kgt,has_discounted_item,has_price,has_stock,state,moderate_status,state_name,state_description,is_failed_validate,errors,state_updated_at,link
85,86,article86,373132195,name 86,4670000000000,['4665300310776'],27332,17028759,95885,https://oz.ru/s3/mtl-n/6637559675.jpg,"['https://oz.ru/s3/mtl-9/6394470189.jpg', 'https://oz.ru/s3/mtl-1/6394470181.jpg', 'https://oz.ru/s3/mtl-3/6394470183.jpg', 'https://oz.ru/s3/mtl-b/6663352475.jpg', 'https://oz.ru/s3/mtl-2/6394470182.jpg', 'https://oz.ru/s3/mtl-6/6394470186.jpg', 'https://oz.ru/s3/mtl-5/6394470185.jpg', 'https://oz.ru/s3/mtl-a/6394470190.jpg', 'https://oz.ru/s3/mtl-d/6394470157.jpg', 'https://oz.ru/s3/mtl-8/6394470188.jpg', 'https://oz.ru/s3/mtl-7/6394470187.jpg', 'https://oz.ru/s3/mtl-k/6373840940.jpg', 'https://oz.ru/s3/mtl-a/6274211722.jpg']",2021-11-03 11:28:00,True,False,False,False,True,price_sent,approved,on sale,,False,[],2023-12-07 10:24:00,https://www.oz.ru/product/373132195
86,87,article87,414896233,name 87,4670000000000,['4665300316396'],27332,17028759,95894,https://oz.ru/s3/mtl-j/6392708863.jpg,"['https://oz.ru/s3/mtl-g/6392708860.jpg', 'https://oz.ru/s3/mtl-l/6392708865.jpg', 'https://oz.ru/s3/mtl-i/6392708862.jpg', 'https://oz.ru/s3/mtl-h/6392708861.jpg', 'https://oz.ru/s3/mtl-e/6392708858.jpg', 'https://oz.ru/s3/mtl-f/6392708859.jpg', 'https://oz.ru/s3/mtl-k/6392708864.jpg', 'https://oz.ru/s3/mtl-k/6373840940.jpg', 'https://oz.ru/s3/mtl-k/6275297564.jpg', 'https://oz.ru/s3/mtl-h/6275297561.jpg']",2021-12-06 14:00:00,True,False,False,False,False,price_sent,approved,ready to sale,out of stock,False,"[{'code': 'warning_attribute_values_out_of_range', 'field': '', 'attribute_id': 22232, 'state': 'imported', 'level': 'warning', 'description': 'Неверное значение атрибута. Для некоторых атрибутов все возможные значения собраны в виде списка — указывайте только их, прописывать значения вручную не нужно. Выберите значения атрибута из списка или загрузите новый XLS-шаблон со значением из списка.', 'optional_description_elements': {}, 'attribute_name': 'ТН ВЭД коды ЕАЭС'}]",2024-02-04 10:29:00,https://www.oz.ru/product/414896233
87,88,article88,414898051,name 88,4670000000000,['4665300315436'],27332,17028759,95885,https://oz.ru/s3/mtl-e/6417922538.jpg,"['https://oz.ru/s3/mtl-l/6417922545.jpg', 'https://oz.ru/s3/mtl-c/6417922536.jpg', 'https://oz.ru/s3/mtl-i/6417922542.jpg', 'https://oz.ru/s3/mtl-k/6417922544.jpg', 'https://oz.ru/s3/mtl-b/6417922535.jpg', 'https://oz.ru/s3/mtl-9/6417922533.jpg', 'https://oz.ru/s3/mtl-d/6417922537.jpg', 'https://oz.ru/s3/mtl-a/6417922534.jpg', 'https://oz.ru/s3/mtl-j/6417922543.jpg', 'https://oz.ru/s3/mtl-f/6417922539.jpg', 'https://oz.ru/s3/mtl-m/6417922546.jpg', 'https://oz.ru/s3/mtl-k/6373840940.jpg', 'https://oz.ru/s3/mtl-a/6315090766.jpg', 'https://oz.ru/s3/mtl-b/6315090767.jpg']",2021-12-06 14:02:00,True,False,True,False,True,price_sent,approved,on sale,,False,[],2023-08-28 17:17:00,https://www.oz.ru/product/414898051
88,89,article89,414906083,name 89,4670000000000,['4665300315764'],86473,83250454,97240,https://oz.ru/s3/mtl-8/6388089764.jpg,"['https://oz.ru/s3/mtl-a/6388089766.jpg', 'https://oz.ru/s3/mtl-y/6388089754.jpg', 'https://oz.ru/s3/mtl-d/6388089769.jpg', 'https://oz.ru/s3/mtl-x/6388089753.jpg', 'https://oz.ru/s3/mtl-e/6388089770.jpg', 'https://oz.ru/s3/mtl-b/6388089767.jpg', 'https://oz.ru/s3/mtl-k/6373840940.jpg', 'https://oz.ru/s3/mtl-l/6288200541.jpg', 'https://oz.ru/s3/mtl-s/6288200548.jpg', 'https://oz.ru/s3/mtl-m/6288200542.jpg', 'https://oz.ru/s3/mtl-t/6288200549.jpg', 'https://oz.ru/s3/mtl-q/6288200546.jpg', 'https://oz.ru/s3/mtl-o/6288200544.jpg', 'https://oz.ru/s3/mtl-n/6288200543.jpg']",2021-12-06 14:03:00,True,False,True,False,True,price_sent,approved,on sale,,False,[],2024-02-09 12:43:00,https://www.oz.ru/product/414906083
89,90,article90,414908519,name 90,4670000000000,['4665300315771'],86473,83250454,97240,https://oz.ru/s3/mtl-g/6388090924.jpg,"['https://oz.ru/s3/mtl-a/6388089766.jpg', 'https://oz.ru/s3/mtl-2/6388090946.jpg', 'https://oz.ru/s3/mtl-l/6388090929.jpg', 'https://oz.ru/s3/mtl-x/6388089753.jpg', 'https://oz.ru/s3/mtl-c/6388090920.jpg', 'https://oz.ru/s3/mtl-b/6388089767.jpg', 'https://oz.ru/s3/mtl-e/6388089770.jpg', 'https://oz.ru/s3/mtl-k/6373840940.jpg', 'https://oz.ru/s3/mtl-m/6288200686.jpg', 'https://oz.ru/s3/mtl-s/6288200692.jpg', 'https://oz.ru/s3/mtl-q/6288200690.jpg', 'https://oz.ru/s3/mtl-o/6288200688.jpg', 'https://oz.ru/s3/mtl-o/6288200544.jpg', 'https://oz.ru/s3/mtl-t/6288200693.jpg']",2021-12-06 14:04:00,True,False,False,False,True,price_sent,approved,on sale,,False,[],2023-08-29 10:45:00,https://www.oz.ru/product/414908519
90,91,article91,489120940,name 91,4670000000000,['4665300316402'],27332,17028759,95894,https://oz.ru/s3/mtl-e/6627642170.jpg,"['https://oz.ru/s3/mtl-v/6392711683.jpg', 'https://oz.ru/s3/mtl-v/6627642367.jpg', 'https://oz.ru/s3/mtl-t/6392711681.jpg', 'https://oz.ru/s3/mtl-w/6392711684.jpg', 'https://oz.ru/s3/mtl-r/6392711679.jpg', 'https://oz.ru/s3/mtl-s/6392711680.jpg', 'https://oz.ru/s3/mtl-u/6392711682.jpg', 'https://oz.ru/s3/mtl-q/6392711678.jpg', 'https://oz.ru/s3/mtl-k/6373840940.jpg', 'https://oz.ru/s3/mtl-v/6258232243.jpg', 'https://oz.ru/s3/mtl-7/6258232219.jpg']",2022-02-07 12:24:00,True,False,False,False,True,price_sent,approved,on sale,,False,"[{'code': 'warning_attribute_values_out_of_range', 'field': '', 'attribute_id': 22232, 'state': 'imported', 'level': 'warning', 'description': 'Неверное значение атрибута. Для некоторых атрибутов все возможные значения собраны в виде списка — указывайте только их, прописывать значения вручную не нужно. Выберите значения атрибута из списка или загрузите новый XLS-шаблон со значением из списка.', 'optional_description_elements': {}, 'attribute_name': 'ТН ВЭД коды ЕАЭС'}]",2024-02-04 10:29:00,https://www.oz.ru/product/489120940
91,92,article92,489162719,name 92,4670000000000,['4665300316419'],27332,17028759,95894,https://oz.ru/s3/mtl-p/6392712001.jpg,"['https://oz.ru/s3/mtl-j/6392711995.jpg', 'https://oz.ru/s3/mtl-m/6392711998.jpg', 'https://oz.ru/s3/mtl-n/6392711999.jpg', 'https://oz.ru/s3/mtl-o/6392712000.jpg', 'https://oz.ru/s3/mtl-i/6392711994.jpg', 'https://oz.ru/s3/mtl-k/6392711996.jpg', 'https://oz.ru/s3/mtl-l/6392711997.jpg', 'https://oz.ru/s3/mtl-k/6373840940.jpg', 'https://oz.ru/s3/mtl-p/6275297713.jpg', 'https://oz.ru/s3/mtl-r/6275297715.jpg']",2022-02-07 13:08:00,True,False,False,False,True,price_sent,approved,on sale,,False,"[{'code': 'warning_attribute_values_out_of_range', 'field': '', 'attribute_id': 22232, 'state': 'imported', 'level': 'warning', 'description': 'Неверное значение атрибута. Для некоторых атрибутов все возможные значения собраны в виде списка — указывайте только их, прописывать значения вручную не нужно. Выберите значения атрибута из списка или загрузите новый XLS-шаблон со значением из списка.', 'optional_description_elements': {}, 'attribute_name': 'ТН ВЭД коды ЕАЭС'}]",2024-02-04 10:29:00,https://www.oz.ru/product/489162719
92,93,article93,518674691,name 93,4670000000000,['4665300311162'],86473,83250454,97240,https://oz.ru/s3/mtl-g/6410532352.jpg,"['https://oz.ru/s3/mtl-f/6410532351.jpg', 'https://oz.ru/s3/mtl-d/6410532349.jpg', 'https://oz.ru/s3/mtl-i/6410532354.jpg', 'https://oz.ru/s3/mtl-l/6410532357.jpg', 'https://oz.ru/s3/mtl-h/6410532353.jpg', 'https://oz.ru/s3/mtl-j/6410532355.jpg', 'https://oz.ru/s3/mtl-k/6410532356.jpg', 'https://oz.ru/s3/mtl-c/6410532348.jpg', 'https://oz.ru/s3/mtl-e/6410532350.jpg', 'https://oz.ru/s3/mtl-i/6288201438.jpg', 'https://oz.ru/s3/mtl-m/6288201442.jpg', 'https://oz.ru/s3/mtl-e/6288201434.jpg', 'https://oz.ru/s3/mtl-h/6288201437.jpg']",2022-03-09 10:01:00,True,False,False,False,True,price_sent,approved,on sale,,False,[],2023-08-29 10:45:00,https://www.oz.ru/product/518674691
93,94,article94,518818902,name 94,4670000000000,['4665300311186'],86473,83250454,97240,https://oz.ru/s3/mtl-h/6410546645.jpg,"['https://oz.ru/s3/mtl-c/6410546640.jpg', 'https://oz.ru/s3/mtl-g/6410546644.jpg', 'https://oz.ru/s3/mtl-o/6410546688.jpg', 'https://oz.ru/s3/mtl-4/6410546632.jpg', 'https://oz.ru/s3/mtl-o/6410546652.jpg', 'https://oz.ru/s3/mtl-x/6410546661.jpg', 'https://oz.ru/s3/mtl-p/6410546653.jpg', 'https://oz.ru/s3/mtl-l/6410546685.jpg', 'https://oz.ru/s3/mtl-n/6410546687.jpg', 'https://oz.ru/s3/mtl-6/6410546670.jpg', 'https://oz.ru/s3/mtl-h/6410546681.jpg', 'https://oz.ru/s3/mtl-e/6410532350.jpg', 'https://oz.ru/s3/mtl-b/6288202223.jpg']",2022-03-09 11:42:00,True,False,False,False,True,price_sent,approved,on sale,,False,[],2023-08-29 10:45:00,https://www.oz.ru/product/518818902
94,95,article95,518789434,name 95,4670000000000,['4665300311179'],86473,83250454,97240,https://oz.ru/s3/mtl-4/6410534860.jpg,"['https://oz.ru/s3/mtl-b/6410534867.jpg', 'https://oz.ru/s3/mtl-f/6410534871.jpg', 'https://oz.ru/s3/mtl-e/6410534870.jpg', 'https://oz.ru/s3/mtl-3/6410534859.jpg', 'https://oz.ru/s3/mtl-a/6410534866.jpg', 'https://oz.ru/s3/mtl-c/6410534868.jpg', 'https://oz.ru/s3/mtl-e/6410532350.jpg', 'https://oz.ru/s3/mtl-n/6288202055.jpg', 'https://oz.ru/s3/mtl-l/6288202053.jpg', 'https://oz.ru/s3/mtl-k/6288202052.jpg', 'https://oz.ru/s3/mtl-r/6288202059.jpg', 'https://oz.ru/s3/mtl-m/6288202054.jpg', 'https://oz.ru/s3/mtl-o/6288202056.jpg', 'https://oz.ru/s3/mtl-p/6288202057.jpg']",2022-03-09 12:06:00,True,False,True,False,True,price_sent,approved,on sale,,False,[],2023-08-29 10:46:00,https://www.oz.ru/product/518789434
95,96,article96,524900911,name 96,4670000000000,['4665300310615'],27332,17028759,95885,https://oz.ru/s3/mtl-0/6370535220.jpg,"['https://oz.ru/s3/mtl-1/6357390397.jpg', 'https://oz.ru/s3/mtl-4/6357390400.jpg', 'https://oz.ru/s3/mtl-5/6357390401.jpg', 'https://oz.ru/s3/mtl-3/6357390399.jpg', 'https://oz.ru/s3/mtl-2/6357286682.jpg', 'https://oz.ru/s3/mtl-6/6273816258.jpg', 'https://oz.ru/s3/mtl-2/6273816254.jpg', 'https://oz.ru/s3/mtl-s/6273816244.jpg', 'https://oz.ru/s3/mtl-1/6273816253.jpg', 'https://oz.ru/s3/mtl-0/6273816252.jpg', 'https://oz.ru/s3/mtl-5/6273816257.jpg', 'https://oz.ru/s3/mtl-3/6273816255.jpg']",2022-03-17 11:42:00,True,False,False,False,True,price_sent,approved,on sale,,False,[],2023-12-07 09:51:00,https://www.oz.ru/product/524900911
96,97,article97,536439784,name 97,4670000000000,['4665300310486'],27332,17028759,95885,https://oz.ru/s3/mtl-k/6404663816.jpg,"['https://oz.ru/s3/mtl-9/6357452001.jpg', 'https://oz.ru/s3/mtl-g/6357452008.jpg', 'https://oz.ru/s3/mtl-8/6357452000.jpg', 'https://oz.ru/s3/mtl-e/6357452006.jpg', 'https://oz.ru/s3/mtl-6/6357451998.jpg', 'https://oz.ru/s3/mtl-t/6357447917.jpg', 'https://oz.ru/s3/mtl-d/6280343785.jpg', 'https://oz.ru/s3/mtl-2/6280343738.jpg', 'https://oz.ru/s3/mtl-7/6280343743.jpg', 'https://oz.ru/s3/mtl-9/6280343745.jpg', 'https://oz.ru/s3/mtl-n/6280343759.jpg', 'https://oz.ru/s3/mtl-8/6280343744.jpg']",2022-03-28 09:37:00,True,False,True,False,False,price_sent,approved,ready to sale,out of stock,False,[],2023-12-07 09:56:00,https://www.oz.ru/product/536439784
97,98,article98,536446466,name 98,4670000000000,['4665300315009'],27332,17028759,95885,https://oz.ru/s3/mtl-c/6370544844.jpg,"['https://oz.ru/s3/mtl-y/6357347122.jpg', 'https://oz.ru/s3/mtl-w/6357347120.jpg', 'https://oz.ru/s3/mtl-b/6663352475.jpg', 'https://oz.ru/s3/mtl-3/6357347127.jpg', 'https://oz.ru/s3/mtl-4/6357347128.jpg', 'https://oz.ru/s3/mtl-t/6357347117.jpg', 'https://oz.ru/s3/mtl-g/6280347424.jpg', 'https://oz.ru/s3/mtl-j/6280347427.jpg', 'https://oz.ru/s3/mtl-n/6280347431.jpg', 'https://oz.ru/s3/mtl-l/6280347429.jpg', 'https://oz.ru/s3/mtl-m/6280347430.jpg', 'https://oz.ru/s3/mtl-k/6280347428.jpg', 'https://oz.ru/s3/mtl-o/6280347432.jpg']",2022-03-28 09:51:00,True,False,True,False,True,price_sent,approved,on sale,,False,[],2023-12-07 09:54:00,https://www.oz.ru/product/536446466
98,99,article99,536498409,name 99,4670000000000,['4665300315016'],27332,17028759,95885,https://oz.ru/s3/mtl-a/6370550170.jpg,"['https://oz.ru/s3/mtl-o/6357354096.jpg', 'https://oz.ru/s3/mtl-r/6357354099.jpg', 'https://oz.ru/s3/mtl-t/6357354101.jpg', 'https://oz.ru/s3/mtl-q/6357354098.jpg', 'https://oz.ru/s3/mtl-t/6357347117.jpg', 'https://oz.ru/s3/mtl-s/6280405720.jpg', 'https://oz.ru/s3/mtl-8/6359048636.jpg', 'https://oz.ru/s3/mtl-s/6280405648.jpg', 'https://oz.ru/s3/mtl-9/6359048637.jpg', 'https://oz.ru/s3/mtl-u/6280405650.jpg', 'https://oz.ru/s3/mtl-t/6280405649.jpg', 'https://oz.ru/s3/mtl-y/6280405654.jpg', 'https://oz.ru/s3/mtl-4/6280405660.jpg']",2022-03-28 11:06:00,True,False,False,False,True,price_sent,approved,on sale,,False,[],2023-12-07 09:54:00,https://www.oz.ru/product/536498409
99,100,article100,536513565,name 100,4670000000000,['4665300315023'],27332,17028759,95885,https://oz.ru/s3/mtl-g/6370550608.jpg,"['https://oz.ru/s3/mtl-3/6357358431.jpg', 'https://oz.ru/s3/mtl-1/6357358429.jpg', 'https://oz.ru/s3/mtl-0/6357358428.jpg', 'https://oz.ru/s3/mtl-q/6357354098.jpg', 'https://oz.ru/s3/mtl-t/6357347117.jpg', 'https://oz.ru/s3/mtl-g/6280422592.jpg', 'https://oz.ru/s3/mtl-d/6280422589.jpg', 'https://oz.ru/s3/mtl-k/6280422596.jpg', 'https://oz.ru/s3/mtl-q/6280422602.jpg', 'https://oz.ru/s3/mtl-1/6359048881.jpg', 'https://oz.ru/s3/mtl-l/6280422597.jpg', 'https://oz.ru/s3/mtl-h/6280422593.jpg', 'https://oz.ru/s3/mtl-j/6280422595.jpg']",2022-03-28 11:21:00,True,False,False,False,True,price_sent,approved,on sale,,False,[],2023-12-07 09:54:00,https://www.oz.ru/product/536513565
100,101,article101,536620315,name 101,4670000000000,['4665300315030'],27332,17028759,95885,https://oz.ru/s3/mtl-w/6370552352.jpg,"['https://oz.ru/s3/mtl-s/6357361876.jpg', 'https://oz.ru/s3/mtl-v/6357361879.jpg', 'https://oz.ru/s3/mtl-0/6357361884.jpg', 'https://oz.ru/s3/mtl-y/6357361882.jpg', 'https://oz.ru/s3/mtl-t/6357347117.jpg', 'https://oz.ru/s3/mtl-c/6280522380.jpg', 'https://oz.ru/s3/mtl-b/6280522379.jpg', 'https://oz.ru/s3/mtl-f/6280522383.jpg', 'https://oz.ru/s3/mtl-9/6280522377.jpg', 'https://oz.ru/s3/mtl-e/6280522382.jpg', 'https://oz.ru/s3/mtl-8/6280522376.jpg', 'https://oz.ru/s3/mtl-d/6280522381.jpg', 'https://oz.ru/s3/mtl-x/6359049237.jpg']",2022-03-28 13:19:00,True,False,False,False,True,price_sent,approved,on sale,,False,[],2023-12-07 09:54:00,https://www.oz.ru/product/536620315
101,102,article102,536633952,name 102,4670000000000,['4665300315047'],27332,17028759,95885,https://oz.ru/s3/mtl-m/6370551694.jpg,"['https://oz.ru/s3/mtl-b/6357383243.jpg', 'https://oz.ru/s3/mtl-a/6357383242.jpg', 'https://oz.ru/s3/mtl-e/6357383246.jpg', 'https://oz.ru/s3/mtl-y/6357361882.jpg', 'https://oz.ru/s3/mtl-t/6357347117.jpg', 'https://oz.ru/s3/mtl-q/6280532078.jpg', 'https://oz.ru/s3/mtl-1/6280532089.jpg', 'https://oz.ru/s3/mtl-p/6280532077.jpg', 'https://oz.ru/s3/mtl-s/6280532080.jpg', 'https://oz.ru/s3/mtl-r/6280532079.jpg', 'https://oz.ru/s3/mtl-w/6359050712.jpg', 'https://oz.ru/s3/mtl-2/6280532090.jpg', 'https://oz.ru/s3/mtl-0/6280532088.jpg']",2022-03-28 13:32:00,True,False,False,False,True,price_sent,approved,on sale,,False,[],2023-12-07 09:54:00,https://www.oz.ru/product/536633952
102,103,article103,536705320,name 103,4670000000000,['4665300315054'],27332,17028759,95885,https://oz.ru/s3/mtl-l/6370552665.jpg,"['https://oz.ru/s3/mtl-a/6357386734.jpg', 'https://oz.ru/s3/mtl-9/6357386733.jpg', 'https://oz.ru/s3/mtl-7/6357386731.jpg', 'https://oz.ru/s3/mtl-y/6357361882.jpg', 'https://oz.ru/s3/mtl-t/6357347117.jpg', 'https://oz.ru/s3/mtl-i/6280569114.jpg', 'https://oz.ru/s3/mtl-k/6280569116.jpg', 'https://oz.ru/s3/mtl-o/6280569120.jpg', 'https://oz.ru/s3/mtl-l/6280569117.jpg', 'https://oz.ru/s3/mtl-m/6280569118.jpg', 'https://oz.ru/s3/mtl-d/6359051053.jpg', 'https://oz.ru/s3/mtl-q/6280569122.jpg', 'https://oz.ru/s3/mtl-n/6280569119.jpg']",2022-03-28 14:14:00,True,False,False,False,True,price_sent,approved,on sale,,False,[],2023-12-07 09:53:00,https://www.oz.ru/product/536705320
103,104,article104,547611866,name 104,4670000000000,['4665300315061'],27332,17028759,95885,https://oz.ru/s3/mtl-6/6370553190.jpg,"['https://oz.ru/s3/mtl-w/6357388808.jpg', 'https://oz.ru/s3/mtl-3/6357388815.jpg', 'https://oz.ru/s3/mtl-b/6663352475.jpg', 'https://oz.ru/s3/mtl-2/6357388814.jpg', 'https://oz.ru/s3/mtl-x/6357388809.jpg', 'https://oz.ru/s3/mtl-t/6357347117.jpg', 'https://oz.ru/s3/mtl-8/6280576052.jpg', 'https://oz.ru/s3/mtl-4/6280576048.jpg', 'https://oz.ru/s3/mtl-3/6280576047.jpg', 'https://oz.ru/s3/mtl-u/6359051286.jpg', 'https://oz.ru/s3/mtl-2/6280576046.jpg', 'https://oz.ru/s3/mtl-t/6359051285.jpg', 'https://oz.ru/s3/mtl-1/6280576045.jpg', 'https://oz.ru/s3/mtl-a/6280576054.jpg']",2022-03-28 14:24:00,True,False,True,False,True,price_sent,approved,on sale,,False,[],2023-08-29 11:53:00,https://www.oz.ru/product/547611866
104,105,article105,536725480,name 105,4670000000000,['4665300315078'],27332,17028759,95885,https://oz.ru/s3/mtl-m/6370554214.jpg,"['https://oz.ru/s3/mtl-q/6357390314.jpg', 'https://oz.ru/s3/mtl-u/6357390318.jpg', 'https://oz.ru/s3/mtl-s/6357390316.jpg', 'https://oz.ru/s3/mtl-x/6357388809.jpg', 'https://oz.ru/s3/mtl-t/6357347117.jpg', 'https://oz.ru/s3/mtl-u/6280589142.jpg', 'https://oz.ru/s3/mtl-y/6280589146.jpg', 'https://oz.ru/s3/mtl-v/6280589143.jpg', 'https://oz.ru/s3/mtl-x/6280589145.jpg', 'https://oz.ru/s3/mtl-w/6280589144.jpg', 'https://oz.ru/s3/mtl-i/6359051598.jpg', 'https://oz.ru/s3/mtl-z/6280589147.jpg', 'https://oz.ru/s3/mtl-j/6359051599.jpg']",2022-03-28 14:36:00,True,False,True,False,True,price_sent,approved,on sale,,False,[],2023-12-07 09:53:00,https://www.oz.ru/product/536725480
105,106,article106,547608207,name 106,4670000000000,['4665300315085'],27332,17028759,95885,https://oz.ru/s3/mtl-q/6370554614.jpg,"['https://oz.ru/s3/mtl-e/6357391598.jpg', 'https://oz.ru/s3/mtl-d/6357391597.jpg', 'https://oz.ru/s3/mtl-b/6357391595.jpg', 'https://oz.ru/s3/mtl-a/6357391594.jpg', 'https://oz.ru/s3/mtl-t/6357347117.jpg', 'https://oz.ru/s3/mtl-t/6281188253.jpg', 'https://oz.ru/s3/mtl-q/6281188250.jpg', 'https://oz.ru/s3/mtl-p/6281188249.jpg', 'https://oz.ru/s3/mtl-z/6281188259.jpg', 'https://oz.ru/s3/mtl-u/6281188254.jpg', 'https://oz.ru/s3/mtl-9/6359052021.jpg', 'https://oz.ru/s3/mtl-y/6281188258.jpg', 'https://oz.ru/s3/mtl-1/6281188261.jpg']",2022-03-29 11:31:00,True,False,True,False,True,price_sent,approved,on sale,,False,[],2023-12-07 09:54:00,https://www.oz.ru/product/547608207
106,107,article107,562311217,name 107,4670000000000,['4665300315092'],27332,17028759,95885,https://oz.ru/s3/mtl-k/6370555076.jpg,"['https://oz.ru/s3/mtl-t/6357393197.jpg', 'https://oz.ru/s3/mtl-x/6357393201.jpg', 'https://oz.ru/s3/mtl-z/6357393203.jpg', 'https://oz.ru/s3/mtl-s/6357393196.jpg', 'https://oz.ru/s3/mtl-t/6357347117.jpg', 'https://oz.ru/s3/mtl-p/6281190625.jpg', 'https://oz.ru/s3/mtl-t/6281190629.jpg', 'https://oz.ru/s3/mtl-v/6281190631.jpg', 'https://oz.ru/s3/mtl-s/6281190628.jpg', 'https://oz.ru/s3/mtl-q/6281190626.jpg', 'https://oz.ru/s3/mtl-z/6359052371.jpg', 'https://oz.ru/s3/mtl-u/6281190630.jpg', 'https://oz.ru/s3/mtl-r/6281190627.jpg']",2022-03-29 11:36:00,True,False,True,False,True,price_sent,approved,on sale,,False,[],2023-12-07 09:54:00,https://www.oz.ru/product/562311217
107,108,article108,537723318,name 108,4670000000000,['4665300315108'],27332,17028759,95885,https://oz.ru/s3/mtl-l/6370555437.jpg,"['https://oz.ru/s3/mtl-a/6357394438.jpg', 'https://oz.ru/s3/mtl-h/6357394445.jpg', 'https://oz.ru/s3/mtl-d/6357394441.jpg', 'https://oz.ru/s3/mtl-b/6663352475.jpg', 'https://oz.ru/s3/mtl-9/6357394437.jpg', 'https://oz.ru/s3/mtl-t/6357347117.jpg', 'https://oz.ru/s3/mtl-c/6281202852.jpg', 'https://oz.ru/s3/mtl-y/6281202874.jpg', 'https://oz.ru/s3/mtl-6/6281202918.jpg', 'https://oz.ru/s3/mtl-z/6281202911.jpg', 'https://oz.ru/s3/mtl-t/6281202941.jpg', 'https://oz.ru/s3/mtl-6/6281202846.jpg', 'https://oz.ru/s3/mtl-e/6359052530.jpg']",2022-03-29 11:43:00,True,False,True,False,True,price_sent,approved,on sale,,False,[],2023-12-07 09:54:00,https://www.oz.ru/product/537723318
108,109,article109,537727195,name 109,4670000000000,['4665300315115'],27332,17028759,95885,https://oz.ru/s3/mtl-k/6370555688.jpg,"['https://oz.ru/s3/mtl-q/6357395534.jpg', 'https://oz.ru/s3/mtl-m/6357395530.jpg', 'https://oz.ru/s3/mtl-v/6357395539.jpg', 'https://oz.ru/s3/mtl-9/6357394437.jpg', 'https://oz.ru/s3/mtl-t/6357347117.jpg', 'https://oz.ru/s3/mtl-y/6281205538.jpg', 'https://oz.ru/s3/mtl-w/6281205536.jpg', 'https://oz.ru/s3/mtl-x/6281205537.jpg', 'https://oz.ru/s3/mtl-1/6281205541.jpg', 'https://oz.ru/s3/mtl-2/6281205542.jpg', 'https://oz.ru/s3/mtl-0/6281205540.jpg', 'https://oz.ru/s3/mtl-z/6281205539.jpg']",2022-03-29 11:48:00,True,False,True,False,True,price_sent,approved,on sale,,False,[],2023-12-07 09:54:00,https://www.oz.ru/product/537727195
109,110,article110,547607802,name 110,4670000000000,['4665300315122'],27332,17028759,95885,https://oz.ru/s3/mtl-e/6370555970.jpg,"['https://oz.ru/s3/mtl-f/6357396855.jpg', 'https://oz.ru/s3/mtl-k/6357396860.jpg', 'https://oz.ru/s3/mtl-h/6357396857.jpg', 'https://oz.ru/s3/mtl-t/6357347117.jpg', 'https://oz.ru/s3/mtl-a/6281247166.jpg', 'https://oz.ru/s3/mtl-6/6281247162.jpg', 'https://oz.ru/s3/mtl-8/6281247164.jpg', 'https://oz.ru/s3/mtl-9/6281247165.jpg', 'https://oz.ru/s3/mtl-7/6281247163.jpg', 'https://oz.ru/s3/mtl-5/6281247161.jpg', 'https://oz.ru/s3/mtl-5/6359052953.jpg']",2022-03-29 13:15:00,True,False,False,False,False,price_sent,approved,ready to sale,out of stock,False,[],2023-12-07 09:54:00,https://www.oz.ru/product/547607802
110,111,article111,539916797,name 111,4670000000000,['4665300315146'],27332,17028653,97469,https://oz.ru/s3/mtl-t/6424722413.jpg,"['https://oz.ru/s3/mtl-r/6424722411.jpg', 'https://oz.ru/s3/mtl-x/6424722417.jpg', 'https://oz.ru/s3/mtl-s/6424722412.jpg', 'https://oz.ru/s3/mtl-v/6424722415.jpg', 'https://oz.ru/s3/mtl-y/6424722418.jpg', 'https://oz.ru/s3/mtl-u/6424722414.jpg', 'https://oz.ru/s3/mtl-w/6424722416.jpg', 'https://oz.ru/s3/mtl-k/6373840940.jpg', 'https://oz.ru/s3/mtl-n/6283585811.jpg', 'https://oz.ru/s3/mtl-f/6283585803.jpg', 'https://oz.ru/s3/mtl-h/6283585805.jpg', 'https://oz.ru/s3/mtl-o/6283585812.jpg', 'https://oz.ru/s3/mtl-m/6283585810.jpg', 'https://oz.ru/s3/mtl-u/6283585818.jpg']",2022-03-31 09:58:00,True,False,False,False,True,price_sent,approved,on sale,,False,[],2023-08-28 17:50:00,https://www.oz.ru/product/539916797
